orderID,sentBy,orderTime,itemVal,closedBy,restName,paidBy,from,item,itemCount,table,closedAt
889,P3,2021-09-11 11:20:42.305999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d9,2021-09-11 11:38:01.394999+00:00
890,P1,2021-10-03 19:14:19.111999+00:00,14,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d19,2021-10-03 19:38:52.028000+00:00
891,P1,2021-07-18 11:31:28.214999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d6,2021-07-18 20:47:13.196000+00:00
892,P1,2021-09-04 14:17:37.247999+00:00,15.4,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b6,2021-09-04 15:01:56.648000+00:00
893,P5,2021-08-18 08:16:18.976000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b7,2021-08-18 08:29:18.207999+00:00
894,P5,2021-06-26 10:21:16.911999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d8,2021-06-26 12:58:21.200000+00:00
895,P7,2021-09-19 17:26:17.255000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d1,2021-09-19 18:22:31.867000+00:00
896,P6,2021-08-01 15:21:38.174999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,s7,2021-08-01 15:42:21.496999+00:00
897,P1,2021-08-19 10:27:11.582000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,b6,2021-08-19 10:41:48.051000+00:00
898,P1,2021-08-13 17:03:42.230999+00:00,48.384,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,3,d10,2021-08-13 18:00:16.046000+00:00
899,P1,2021-08-20 18:15:57.062000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d11,2021-08-20 18:25:43.473999+00:00
900,P7,2021-09-30 12:59:43.129000+00:00,14,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s1,2021-09-30 13:31:50.348000+00:00
901,P5,2021-07-11 16:41:46.029000+00:00,29.4,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-07-11 17:50:39.296999+00:00
902,P7,2021-09-17 15:27:18.843000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d17,2021-09-17 16:25:18.103000+00:00
903,P1,2021-10-03 13:13:52.987000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,b8,2021-10-03 13:33:38.226000+00:00
904,P7,2021-09-28 19:44:16.226000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d1,2021-09-28 19:59:46.693000+00:00
905,P7,2021-09-17 19:44:16.164000+00:00,16.008,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d16,2021-09-17 20:11:48.457000+00:00
906,P2,2021-07-15 10:59:47.937000+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,a0,2021-07-15 11:01:40.144999+00:00
907,P3,2021-09-11 17:09:35.838000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,s1,2021-09-11 17:24:40.190999+00:00
908,P6,2021-08-29 18:50:14.111000+00:00,30.59,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d1,2021-08-29 19:16:13.187000+00:00
909,P1,2021-08-08 12:36:47.369999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d1,2021-08-08 13:07:08.839999+00:00
910,P1,2021-08-22 16:00:01.348999+00:00,57.96,testCafeAdmin,testCafe,cash,admin,CheeseCake,2,d19,2021-08-22 17:04:21.259000+00:00
911,P1,2021-07-23 12:16:14.867000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b2,2021-07-23 12:26:16.260999+00:00
912,P5,2021-07-26 19:59:57.071000+00:00,13.8,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d3,2021-07-26 20:42:56.427000+00:00
913,P6,2021-08-27 17:17:19.086999+00:00,17.8613262,testCafeAdmin,testCafe,card,admin,Limonata,1,d17,2021-08-27 19:43:13.401999+00:00
914,P5,2021-07-02 19:53:41.559999+00:00,48.6,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,3,s7,2021-07-02 19:58:46.319999+00:00
915,P3,2021-09-11 15:35:39.954999+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d11,2021-09-11 15:48:36.525000+00:00
916,P5,2021-07-18 17:16:19.522000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d3,2021-07-18 17:53:01.321000+00:00
917,P6,2021-08-23 17:11:18.158999+00:00,5.75,testCafeAdmin,testCafe,card,admin,SU,1,d2,2021-08-23 17:31:13.799999+00:00
918,P2,2021-08-09 16:23:08.795000+00:00,15.84,testCafeAdmin,testCafe,cash,admin,Limonata,1,d5,2021-08-09 17:19:08.454999+00:00
919,P1,2021-09-14 17:01:58.619000+00:00,20.7,testCafeAdmin,testCafe,cash,admin,Limonata,1,d4,2021-09-14 17:21:34.173000+00:00
920,P6,2021-07-24 16:59:07.614000+00:00,50.16,testCafeAdmin,testCafe,cash,admin,Cappucino,3,d8,2021-07-24 18:00:36.023000+00:00
921,P6,2021-08-26 18:29:55.400000+00:00,19.55,testCafeAdmin,testCafe,card,admin,SU,4,d1,2021-08-26 19:37:41.874000+00:00
922,P3,2021-09-02 16:36:17.657999+00:00,15,testCafeAdmin,testCafe,card,admin,Çay,3,b8,2021-09-02 17:23:44.381999+00:00
923,P6,2021-08-05 15:17:56.914000+00:00,5.5,testCafeAdmin,testCafe,card,admin,Çay,1,b8,2021-08-05 15:39:59.099999+00:00
924,P1,2021-07-21 17:23:39.713000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d15,2021-07-21 17:37:40.174000+00:00
925,P1,2021-08-17 14:00:02.088999+00:00,16.90704154,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s7,2021-08-17 16:31:38.082000+00:00
926,P1,2021-09-10 13:47:33.015000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d13,2021-09-10 14:09:02.239000+00:00
927,P1,2021-08-22 16:10:16.979000+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,d1,2021-08-22 16:43:24.017999+00:00
928,P1,2021-07-24 15:38:43.753999+00:00,33,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d7,2021-07-24 16:12:00.227999+00:00
929,P5,2021-08-14 16:59:26.553999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d10,2021-08-14 18:14:38.005000+00:00
930,P2,2021-08-10 17:44:09.440999+00:00,4,testCafeAdmin,testCafe,cash,admin,SU,1,d11,2021-08-10 18:09:15.546000+00:00
931,P3,2021-09-13 17:12:06.687999+00:00,30.015,testCafeAdmin,testCafe,card,admin,Oralet,1,d14,2021-09-13 17:46:00.115000+00:00
932,P1,2021-07-27 13:19:42.279000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-07-27 13:22:49.802000+00:00
933,P3,2021-09-07 18:03:34.494999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d1,2021-09-07 18:59:32.884000+00:00
934,P6,2021-08-30 18:50:00.588000+00:00,28.98,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s5,2021-08-30 19:07:28.493999+00:00
935,P7,2021-10-10 13:47:42.490999+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,b8,2021-10-10 14:31:11.701000+00:00
936,P6,2021-08-27 17:10:59.657999+00:00,36.8,testCafeAdmin,testCafe,cash,admin,Cappucino,2,d8,2021-08-27 17:54:36.516999+00:00
937,P6,2021-08-23 17:42:13.713000+00:00,16.56,testCafeAdmin,testCafe,cash,admin,Limonata,1,s1,2021-08-23 18:50:29.279000+00:00
938,P1,2021-08-20 16:38:22.213000+00:00,14.08,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d17,2021-08-20 17:28:46.438999+00:00
939,P1,2021-09-10 18:55:55.740000+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d11,2021-09-10 19:15:03.581000+00:00
940,P6,2021-08-24 19:20:47.213000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d6,2021-08-24 19:53:55.230999+00:00
941,P5,2021-07-10 17:33:46.250999+00:00,10,testCafeAdmin,testCafe,cash,admin,SU,2,d2,2021-07-10 18:08:27.980999+00:00
942,P7,2021-09-16 16:07:09.719000+00:00,11.9,testCafeAdmin,testCafe,card,admin,SODA,2,d16,2021-09-16 16:30:27.700000+00:00
943,P6,2021-08-27 15:54:35.687000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s3,2021-08-27 16:11:48.220000+00:00
944,P6,2021-08-26 18:42:51.023999+00:00,18.216,testCafeAdmin,testCafe,cash,admin,Cappucino,1,d10,2021-08-26 19:22:16.733000+00:00
945,P6,2021-08-01 19:03:39.726000+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b5,2021-08-01 19:17:18.798000+00:00
946,P1,2021-08-11 12:21:35.901000+00:00,20,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,s7,2021-08-11 13:08:49.210999+00:00
947,P3,2021-09-07 20:13:43.295000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,d1,2021-09-07 20:18:05.296000+00:00
948,P6,2021-07-25 15:43:41.306999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,b1,2021-07-25 16:02:09.842000+00:00
949,P2,2021-07-14 12:16:25.775000+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s2,2021-07-14 13:09:28.905999+00:00
950,P1,2021-07-29 16:04:21.144999+00:00,13.2,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d17,2021-07-29 16:32:50.605000+00:00
951,P1,2021-08-28 19:13:36.743000+00:00,12.42,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d11,2021-08-28 20:00:34.286000+00:00
952,P6,2021-08-05 15:09:10.226000+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,s7,2021-08-05 15:35:00.982000+00:00
953,P3,2021-09-11 19:18:03.951999+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d1,2021-09-11 19:38:57.805000+00:00
954,P1,2021-08-12 15:47:23.244999+00:00,5.75,testCafeAdmin,testCafe,cash,admin,SU,1,b1,2021-08-12 15:50:58.647000+00:00
955,P1,2021-07-21 16:30:20.812000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d8,2021-07-21 16:56:44.345000+00:00
956,P6,2021-08-16 17:09:42.315999+00:00,11,testCafeAdmin,testCafe,cash,admin,SU,2,d7,2021-08-16 17:49:54.855999+00:00
957,P7,2021-09-17 16:06:11.779000+00:00,5.75,testCafeAdmin,testCafe,card,admin,SU,1,d4,2021-09-17 19:06:24.619000+00:00
958,P6,2021-08-30 17:39:53.591000+00:00,32.384,testCafeAdmin,testCafe,cash,admin,Cappucino,2,d17,2021-08-30 18:17:52.334000+00:00
959,P1,2021-09-06 18:56:31.687000+00:00,28.98,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d2,2021-09-06 19:09:33.470999+00:00
960,P1,2021-08-28 16:37:38.595000+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s7,2021-08-28 17:16:39.029999+00:00
961,P7,2021-09-26 16:36:19.950000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d10,2021-09-26 16:45:01.722000+00:00
962,P1,2021-10-04 16:14:13.912000+00:00,30,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d8,2021-10-04 17:04:43.934000+00:00
963,P6,2021-08-29 15:44:19.332999+00:00,5.175,testCafeAdmin,testCafe,cash,admin,SU,1,b4,2021-08-29 16:39:10.282999+00:00
964,P7,2021-10-02 14:57:37.831000+00:00,20,testCafeAdmin,testCafe,card,admin,Çay,4,d5,2021-10-02 16:14:38.697000+00:00
965,P6,2021-08-21 13:45:39.055999+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-08-21 14:16:02.255000+00:00
966,P1,2021-09-06 15:43:45.341000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d17,2021-09-06 16:15:05.621000+00:00
967,P6,2021-07-24 16:42:46.680999+00:00,20,testCafeAdmin,testCafe,cash,admin,Limonata,1,d16,2021-07-24 17:25:53.605999+00:00
968,P6,2021-07-19 18:32:38.957999+00:00,41.8,testCafeAdmin,testCafe,cash,admin,Kivi,2,s7,2021-07-19 19:13:19.338000+00:00
969,P1,2021-07-27 18:53:28.171999+00:00,11.5,testCafeAdmin,testCafe,cash,admin,SU,2,d4,2021-07-27 20:07:11.111999+00:00
970,P2,2021-07-03 11:08:51.667999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d8,2021-07-03 11:29:12.773000+00:00
971,P6,2021-08-07 14:50:49.306999+00:00,30.54975,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d4,2021-08-07 15:20:06.595000+00:00
972,P5,2021-07-16 16:15:15.375000+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,b4,2021-07-16 16:47:05.875000+00:00
973,P3,2021-09-09 17:28:32.092000+00:00,31.05,testCafeAdmin,testCafe,card,admin,Islak kek,1,b4,2021-09-09 18:02:48.716000+00:00
974,P7,2021-10-03 14:06:45.713000+00:00,56,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,4,d5,2021-10-03 14:55:20.482000+00:00
975,P2,2021-08-15 18:37:28.704999+00:00,10.56,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d5,2021-08-15 19:08:24.440999+00:00
976,P1,2021-07-31 16:46:00.826999+00:00,4.5,testCafeAdmin,testCafe,card,admin,Çay,1,d17,2021-07-31 17:48:09.029000+00:00
977,P5,2021-07-17 16:34:27.630000+00:00,22,testCafeAdmin,testCafe,card,admin,AROMALI Kivi,1,s3,2021-07-17 17:00:07.298000+00:00
978,P5,2021-07-10 19:23:33.463999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d13,2021-07-10 19:40:29.135999+00:00
979,P2,2021-08-11 17:07:17.644000+00:00,5,testCafeAdmin,testCafe,cash,admin,Çay,1,d4,2021-08-11 18:04:04.115000+00:00
980,P2,2021-07-11 12:19:53.684000+00:00,29.4,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s4,2021-07-11 12:52:17.493000+00:00
981,P5,2021-08-14 16:29:03.440999+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,d7,2021-08-14 16:50:01.559999+00:00
982,P3,2021-09-09 19:50:57.186000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b8,2021-09-09 20:14:59.654000+00:00
983,P3,2021-09-08 18:00:17.680000+00:00,33.12,testCafeAdmin,testCafe,card,admin,Cappucino,2,d5,2021-09-08 18:48:12.019000+00:00
984,P6,2021-08-23 19:14:33.923000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,s4,2021-08-23 19:54:09.938999+00:00
985,P3,2021-09-13 17:45:37.788000+00:00,20,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,s7,2021-09-13 18:39:30.121999+00:00
986,P1,2021-08-20 18:04:23.470000+00:00,25.08,testCafeAdmin,testCafe,cash,admin,Kivi,1,d16,2021-08-20 18:49:30.575999+00:00
987,P5,2021-06-26 16:51:34.559000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d6,2021-06-26 18:09:29.720999+00:00
988,P1,2021-07-29 15:19:24.477999+00:00,26.4,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s1,2021-07-29 15:49:58.588999+00:00
989,P1,2021-07-21 15:38:05.601999+00:00,5.555,testCafeAdmin,testCafe,cash,admin,Çay,1,d19,2021-07-21 17:25:17.835999+00:00
990,P1,2021-07-27 19:30:36.326999+00:00,5.75,testCafeAdmin,testCafe,cash,admin,SU,1,d4,2021-07-27 20:07:11.111999+00:00
991,P5,2021-07-04 15:07:48.032999+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,s1,2021-07-04 15:26:37.898999+00:00
992,P1,2021-08-12 12:53:07.420000+00:00,28,testCafeAdmin,testCafe,card,admin,CheeseCake,1,s4,2021-08-12 13:38:13.214999+00:00
993,P1,2021-07-23 17:31:06.453000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,b4,2021-07-23 18:03:10.015000+00:00
994,P6,2021-08-16 14:03:52.650000+00:00,24,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d6,2021-08-16 15:12:57.832000+00:00
995,P6,2021-08-09 17:23:39.852999+00:00,22,testCafeAdmin,testCafe,cash,admin,Limonata,1,d19,2021-08-09 17:57:39.437999+00:00
996,P6,2021-08-16 18:28:59.065999+00:00,30,testCafeAdmin,testCafe,cash,admin,Islak kek,1,s7,2021-08-16 18:57:48.752000+00:00
997,P2,2021-07-31 10:50:39.647000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s4,2021-07-31 11:52:51.374000+00:00
998,P1,2021-09-21 15:59:39.542000+00:00,10,testCafeAdmin,testCafe,card,admin,Çay,2,d1,2021-09-21 16:19:14.758000+00:00
999,P3,2021-09-01 15:38:41.880000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d4,2021-09-01 17:15:48.688999+00:00
1000,P1,2021-09-09 13:40:18.476999+00:00,23.8,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,s4,2021-09-09 14:19:59.102999+00:00
1001,P1,2021-09-15 18:31:07.082000+00:00,18,testCafeAdmin,testCafe,card,admin,Limonata,1,d4,2021-09-15 19:02:19.254000+00:00
1002,P1,2021-08-08 18:59:30.673000+00:00,60,testCafeAdmin,testCafe,card,admin,Islak kek,2,d7,2021-08-08 19:31:45.756999+00:00
1003,P7,2021-09-25 18:08:37.971999+00:00,3,testCafeAdmin,testCafe,cash,admin,Çay,1,d11,2021-09-25 18:22:11.228000+00:00
1004,P5,2021-08-08 14:50:21.542000+00:00,30,testCafeAdmin,testCafe,cash,admin,Muzlu Oralet,1,d4,2021-08-08 15:42:57.772000+00:00
1005,P7,2021-09-17 16:06:28.822999+00:00,14,testCafeAdmin,testCafe,card,admin,SODA,2,d14,2021-09-17 16:39:03.860000+00:00
1006,P7,2021-10-02 17:22:34.503999+00:00,7,testCafeAdmin,testCafe,card,admin,SODA,1,d10,2021-10-02 18:25:34.384000+00:00
1007,P1,2021-08-05 15:39:03.415999+00:00,5.5,testCafeAdmin,testCafe,card,admin,Çay,1,d2,2021-08-05 18:13:40.617000+00:00
1008,P2,2021-08-14 13:57:15.243999+00:00,12,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,s6,2021-08-14 14:15:47.928999+00:00
1009,P1,2021-10-08 15:08:10.674000+00:00,28,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d8,2021-10-08 15:55:40.872000+00:00
1010,P6,2021-08-28 13:12:26.947999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,s4,2021-08-28 13:44:36.743999+00:00
1011,P6,2021-08-21 18:17:38.148999+00:00,59.4,testCafeAdmin,testCafe,cash,admin,Limonata,3,d10,2021-08-21 18:53:27.380000+00:00
1012,P1,2021-09-14 12:53:48.324000+00:00,15,testCafeAdmin,testCafe,cash,admin,Filtre Kahve,1,d11,2021-09-14 14:35:08.180000+00:00
1013,P5,2021-07-30 17:21:59.594000+00:00,39.6,testCafeAdmin,testCafe,cash,admin,Yeşil Çay,2,d4,2021-07-30 18:55:20.671000+00:00
1014,P1,2021-08-25 19:41:27.006999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,Çay,1,d19,2021-08-25 20:06:26.759999+00:00
1015,P6,2021-08-24 14:16:00.348999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b6,2021-08-24 14:49:04.496000+00:00
1016,P2,2021-08-10 17:30:05.282999+00:00,19,testCafeAdmin,testCafe,cash,admin,Kivi,1,s1,2021-08-10 18:17:48.627000+00:00
1017,P2,2021-08-10 16:59:57.040999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d10,2021-08-10 17:57:43.864000+00:00
1018,P5,2021-08-16 12:56:44.927000+00:00,15,testCafeAdmin,testCafe,cash,admin,Çay,3,s7,2021-08-16 12:58:25.966000+00:00
1019,P6,2021-08-07 18:35:44.714999+00:00,28,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,a0,2021-08-07 18:37:10.786000+00:00
1020,P1,2021-07-18 15:21:41.279999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,b7,2021-07-18 16:33:10.892999+00:00
1021,P1,2021-09-11 14:39:56.730000+00:00,30,testCafeAdmin,testCafe,card,admin,CheeseCake,1,b6,2021-09-11 15:53:38.404999+00:00
1022,P6,2021-08-27 18:02:20.012000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d2,2021-08-27 18:54:44.963999+00:00
1023,P6,2021-08-16 19:07:13.565999+00:00,24.64,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d10,2021-08-16 19:37:46.240000+00:00
1024,P3,2021-09-11 17:11:37.105000+00:00,5,testCafeAdmin,testCafe,cash,admin,SU,1,d5,2021-09-11 17:22:43.236000+00:00
1025,P1,2021-08-17 13:05:42.085999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,s7,2021-08-17 13:42:34.568000+00:00
1026,P5,2021-08-23 08:30:55.917000+00:00,16,testCafeAdmin,testCafe,card,admin,Cappucino,1,s7,2021-08-23 08:51:39.361999+00:00
1027,P1,2021-08-19 10:24:50.561000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,a0,2021-08-19 10:23:46.012000+00:00
1028,P1,2021-07-21 19:53:34.207999+00:00,5.5,testCafeAdmin,testCafe,cash,admin,SU,1,d6,2021-07-21 20:08:47.467999+00:00
1029,P1,2021-07-13 16:29:05.002000+00:00,37.8,testCafeAdmin,testCafe,cash,admin,Limonata,2,b1,2021-07-13 17:19:24.632999+00:00
1030,P2,2021-08-11 18:14:55.138999+00:00,60,testCafeAdmin,testCafe,card,admin,Oralet,2,a0,2021-08-11 18:22:16.134000+00:00
1031,P7,2021-09-17 18:44:20.703999+00:00,30,testCafeAdmin,testCafe,card,admin,Islak kek,1,d5,2021-09-17 19:33:20.243000+00:00
1032,P6,2021-07-25 12:46:47.480000+00:00,32,testCafeAdmin,testCafe,cash,admin,Cappucino,2,s1,2021-07-25 13:04:45.201999+00:00
1033,P3,2021-09-02 16:11:31.118000+00:00,16.192,testCafeAdmin,testCafe,card,admin,Cappucino,1,d11,2021-09-02 16:37:16.953000+00:00
1034,P5,2021-06-28 12:26:31.994999+00:00,7,testCafeAdmin,testCafe,cash,admin,SODA,1,d2,2021-06-28 14:15:39.052999+00:00
1035,P2,2021-06-30 13:14:02.654000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,1,b6,2021-06-30 14:50:37.969000+00:00
1036,P1,2021-07-21 10:38:22.786999+00:00,20,testCafeAdmin,testCafe,cash,admin,AROMALI Kivi,1,d8,2021-07-21 11:31:26.066999+00:00
1037,P2,2021-07-17 10:10:58.293999+00:00,48,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,4,s5,2021-07-17 10:21:46.750999+00:00
1038,P1,2021-09-10 15:14:13.539999+00:00,14.49,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,1,d4,2021-09-10 16:17:16.017999+00:00
1039,P1,2021-07-29 15:07:31.345999+00:00,33,testCafeAdmin,testCafe,cash,admin,Islak kek,1,d5,2021-07-29 15:52:03.549000+00:00
1040,P7,2021-09-25 17:55:05.265000+00:00,28,testCafeAdmin,testCafe,cash,admin,Türk Kahvesi,2,d6,2021-09-25 18:40:50.529000+00:00
1041,P3,2021-09-03 13:12:08.233000+00:00,33,testCafeAdmin,testCafe,cash,admin,Oralet,1,s6,2021-09-03 14:05:25.319999+00:00
1042,P6,2021-08-09 17:08:03.191999+00:00,30,testCafeAdmin,testCafe,cash,admin,Oralet,1,d8,2021-08-09 17:34:45.029999+00:00
1043,P1,2021-09-04 18:17:12.936000+00:00,31.05,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b4,2021-09-04 18:59:18.181999+00:00
1044,P1,2021-07-13 15:26:42.088000+00:00,31.5,testCafeAdmin,testCafe,cash,admin,Oralet,1,s1,2021-07-13 16:12:31.339999+00:00
1045,P6,2021-08-23 16:34:26.812000+00:00,30,testCafeAdmin,testCafe,cash,admin,Filtre Kahve,2,d15,2021-08-23 17:06:05.085999+00:00
1046,P7,2021-09-20 11:42:47.335000+00:00,8.5,testCafeAdmin,testCafe,card,admin,Çay,2,b6,2021-09-20 12:06:28.253000+00:00
1047,P1,2021-07-30 16:50:19.950999+00:00,30.8,testCafeAdmin,testCafe,card,admin,CheeseCake,1,d3,2021-07-30 17:19:04.910000+00:00
1048,P1,2021-08-08 16:59:01.858000+00:00,27.6,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,2,d10,2021-08-08 18:04:32.332999+00:00
1049,P1,2021-08-08 17:37:38.125999+00:00,5,testCafeAdmin,testCafe,card,admin,SU,1,d10,2021-08-08 18:04:32.332999+00:00
1050,P1,2021-09-09 14:49:48.065000+00:00,69,testCafeAdmin,testCafe,card,admin,CheeseCake,2,d19,2021-09-09 15:37:30.703000+00:00
1051,P1,2021-07-15 17:34:18.157000+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b8,2021-07-15 18:52:15.076999+00:00
1052,P2,2021-08-14 13:33:55.766000+00:00,10,testCafeAdmin,testCafe,card,admin,SU,2,d5,2021-08-14 14:13:19.357000+00:00
1053,P6,2021-08-16 15:16:04.494999+00:00,15,testCafeAdmin,testCafe,cash,admin,Filtre Kahve,1,d4,2021-08-16 16:31:02.161000+00:00
1054,P6,2021-08-23 16:48:23.948999+00:00,30.8,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,b4,2021-08-23 16:56:55.822000+00:00
1055,P3,2021-09-08 13:26:40.403000+00:00,16,testCafeAdmin,testCafe,cash,admin,Cappucino,1,s3,2021-09-08 13:52:36.553999+00:00
1056,P7,2021-09-17 19:47:26.821000+00:00,5,testCafeAdmin,testCafe,card,admin,Çay,2,d6,2021-09-17 20:16:51.278000+00:00
1057,P7,2021-09-25 15:34:42.272000+00:00,10,testCafeAdmin,testCafe,cash,admin,Çay,2,d11,2021-09-25 15:51:57.597000+00:00
1058,P2,2021-07-11 11:56:01.367000+00:00,8.5,testCafeAdmin,testCafe,card,admin,Çay,2,d10,2021-07-11 12:21:26.523000+00:00
1059,P7,2021-09-26 16:30:10.210000+00:00,30,testCafeAdmin,testCafe,card,admin,Oralet,1,d1,2021-09-26 16:57:33.486000+00:00
1060,P1,2021-08-22 17:59:01.773999+00:00,22.264,testCafeAdmin,testCafe,cash,admin,Limonata,1,d8,2021-08-22 18:27:00.352999+00:00
1061,P6,2021-08-17 18:27:32.914000+00:00,12,testCafeAdmin,testCafe,card,admin,Türk Kahvesi,1,d8,2021-08-17 18:51:00.592999+00:00
1062,P1,2021-07-23 17:25:18.224999+00:00,66,testCafeAdmin,testCafe,card,admin,Limonata,3,s7,2021-07-23 18:01:43.743999+00:00
1063,P1,2021-08-13 15:27:56.834000+00:00,30,testCafeAdmin,testCafe,card,admin,Muzlu Oralet,1,s2,2021-08-13 16:06:33.450999+00:00
1064,P5,2021-07-12 17:50:01.812000+00:00,29.4,testCafeAdmin,testCafe,cash,admin,CheeseCake,1,d4,2021-07-12 19:07:15.204999+00:00
1065,P7,2021-09-16 19:03:52.078000+00:00,15,testCafeAdmin,testCafe,card,admin,Filtre Kahve,1,d19,2021-09-16 19:37:08.513000+00:00
